"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-07-21","9299","46","1474.99","1","289.99000000000001","1","1589.98","2","1475","1589.98","2","0","0","650","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9299"
"2017-07-21","9299","82","959.99000000000001","2","0","0","0","0","2240","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9299"
"2017-07-21","9333","9","443.92000000000002","8","0","0","0","0","526","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9333"
"2017-07-21","9333","22","800","2","0","0","350","1","749.98000000000002","350","1","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9333"
"2017-07-21","9333","46","-858.36000000000001","-1","0","0","-858.36000000000001","-1","-430.63999999999999","-858.36000000000001","-1","0","0","-740.92999999999995","0","0","-1","0","0","T","20170721","","Unable to find POS in dim.location9333"
"2017-07-21","9935","20","220.77000000000001","3","0","0","0","0","151.19999999999999","0","0","0","0","220.77000000000001","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location9935"
"2017-07-21","9935","22","4966.8500000000004","12","0","0","4516.8599999999997","11","15903.030000000001","4516.8599999999997","11","0","0","1785.97","0","0","3","0","0","T","20170721","","Unable to find POS in dim.location9935"
"2017-07-21","9935","46","5020.8299999999999","6","329.99000000000001","1","5020.8299999999999","6","11409.110000000001","5020.8299999999999","6","0","0","1413.98","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location9935"
"2017-07-21","9937","20","9.9900000000000002","1","0","0","0","0","0","0","0","0","0","9.9900000000000002","0","0","1","0","0","T","20170721","","Unable to find POS in dim.location9937"
"2017-07-21","9937","26","1554.9200000000001","7","0","0","1450.97","3","797.01999999999998","1450.97","3","0","0","454.94","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location9937"
"2017-07-21","9937","46","1115.96","3","0","0","1049.99","1","480","1049.99","1","0","0","1104.98","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location9937"
"2017-07-21","9937","71","-80","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9937"
"2017-07-21","9937","82","120","1","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","T","20170721","","Unable to find POS in dim.location9937"
"2017-07-21","9958","22","5975.4099999999999","8","0","0","5959.4499999999998","6","7609.5","5959.4499999999998","6","0","0","4150.9200000000001","0","0","6","0","0","T","20170721","","Unable to find POS in dim.location9958"
"2017-07-21","9958","26","1677.78","13","0","0","1349.47","4","2236.0999999999999","1349.47","4","0","0","181.94999999999999","0","0","5","0","0","T","20170721","","Unable to find POS in dim.location9958"
"2017-07-21","9958","46","1709.95","6","0","0","1484.99","1","2179.96","1484.99","1","0","0","164.99000000000001","0","0","2","0","0","T","20170721","","Unable to find POS in dim.location9958"
"2017-07-22","1741","20","119.98999999999999","1","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location1741"
"2017-07-22","1741","22","424.99000000000001","1","0","0","424.99000000000001","1","425","424.99000000000001","1","0","0","424.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location1741"
"2017-07-22","1741","26","2069.3699999999999","8","0","0","2051.9400000000001","6","2194.1599999999999","1819.96","4","0","0","1669.3800000000001","0","0","7","0","0","T","20170722","","Unable to find POS in dim.location1741"
"2017-07-22","1741","46","921.98000000000002","2","0","0","899.99000000000001","1","1133","899.99000000000001","1","0","0","921.98000000000002","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location1741"
"2017-07-22","1803","20","525.94000000000005","6","0","0","0","0","364","0","0","0","0","15.960000000000001","0","0","4","0","0","T","20170722","","Unable to find POS in dim.location1803"
"2017-07-22","1803","22","7342.4099999999999","10","439.98000000000002","2","7027.4200000000001","9","8546.5","7027.4200000000001","9","0","0","4757.9300000000003","0","0","7","0","0","T","20170722","","Unable to find POS in dim.location1803"
"2017-07-22","1803","26","5563.2700000000004","13","589.97000000000003","3","5544.8900000000003","11","5572.6000000000004","5544.8900000000003","11","0","0","1548.3600000000001","0","0","4","0","0","T","20170722","","Unable to find POS in dim.location1803"
"2017-07-22","1803","42","67.989999999999995","1","0","0","67.989999999999995","1","102","0","0","0","0","67.989999999999995","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location1803"
"2017-07-22","1803","46","2989.9499999999998","5","0","0","2774.9699999999998","3","3350","2624.98","2","0","0","1939.96","0","0","4","0","0","T","20170722","","Unable to find POS in dim.location1803"
"2017-07-22","1928","20","314.92000000000002","2","0","0","0","0","345.06","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location1928"
"2017-07-22","1928","22","4675.2299999999996","8","332.98000000000002","2","4461.4899999999998","7","5993.6999999999998","4461.4899999999998","7","0","0","526.48000000000002","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location1928"
"2017-07-22","1928","26","4512.9399999999996","7","917.96000000000004","4","4512.9399999999996","7","5276.9899999999998","4512.9399999999996","7","0","0","3104.96","0","0","4","0","0","T","20170722","","Unable to find POS in dim.location1928"
"2017-07-22","1928","46","5712.4399999999996","6","779.98000000000002","2","5692.4499999999998","5","7197.4899999999998","5692.4499999999998","5","0","0","2848.4699999999998","0","0","3","0","0","T","20170722","","Unable to find POS in dim.location1928"
"2017-07-22","1936","20","467.48000000000002","12","0","0","0","0","336.39999999999998","0","0","0","0","462.70000000000005","0","0","10","0","0","T","20170722","","Unable to find POS in dim.location1936"
"2017-07-22","1936","22","3015.4099999999999","8","559.97000000000003","3","2819.46","5","4049.5","2819.46","5","0","0","15.960000000000001","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location1936"
"2017-07-22","1936","26","939.98000000000002","2","0","0","939.98000000000002","2","940","939.98000000000002","2","0","0","939.98000000000002","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location1936"
"2017-07-22","1936","46","2589.9099999999999","9","0","0","2449.98","2","3109.9299999999998","2449.98","2","0","0","2449.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location1936"
"2017-07-22","1937","20","259.99000000000001","1","0","0","0","0","90","0","0","0","0","259.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location1937"
"2017-07-22","1937","22","569.99000000000001","1","279.99000000000001","1","569.99000000000001","1","380","569.99000000000001","1","0","0","569.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location1937"
"2017-07-22","1937","26","2355.6500000000001","10","458.98000000000002","2","2283.7199999999998","3","1086.25","2083.73","2","0","0","2302.71","0","0","4","0","0","T","20170722","","Unable to find POS in dim.location1937"
"2017-07-22","1937","32","23.989999999999998","1","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location1937"
"2017-07-22","1937","46","2588.3699999999999","10","0","0","2308.4699999999998","3","1176.5","2308.4699999999998","3","0","0","2535.4099999999999","0","0","8","0","0","T","20170722","","Unable to find POS in dim.location1937"
"2017-07-22","3792","22","514.99000000000001","2","149.99000000000001","1","0","0","55","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location3792"
"2017-07-22","3792","46","1079.97","3","0","0","1029.98","2","470","1029.98","2","646.49000000000001","1","1029.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location3792"
"2017-07-22","4973","22","3607.3099999999999","11","209.97999999999999","2","3533.3400000000001","8","2332.5799999999999","3533.3400000000001","8","634.94000000000005","1","3008.3099999999999","0","0","10","0","0","T","20170722","","Unable to find POS in dim.location4973"
"2017-07-22","4973","26","2179.71","8","0","0","2069.9699999999998","4","1542.1900000000001","2069.9699999999998","4","0","0","2179.71","0","0","8","0","0","T","20170722","","Unable to find POS in dim.location4973"
"2017-07-22","4973","42","249.99000000000001","1","0","0","0","0","20","0","0","0","0","249.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location4973"
"2017-07-22","4973","46","2233.9499999999998","4","229.99000000000001","1","2183.9699999999998","3","1516","2183.9699999999998","3","0","0","2183.9699999999998","0","0","3","0","0","T","20170722","","Unable to find POS in dim.location4973"
"2017-07-22","5056","22","7.9800000000000004","1","0","0","0","0","0","0","0","0","4","7.9800000000000004","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location5056"
"2017-07-22","5056","26","1729.95","5","609.98000000000002","2","1659.97","3","579.00999999999999","1659.97","3","317.99000000000001","1","369.97000000000003","0","0","3","0","0","T","20170722","","Unable to find POS in dim.location5056"
"2017-07-22","5056","46","6210.9499999999998","4","1030.98","2","6199.9700000000003","3","4075","6199.9700000000003","3","0","0","3899.9799999999996","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location5056"
"2017-07-22","5064","20","137.99000000000001","1","0","0","0","0","92","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location5064"
"2017-07-22","5064","22","1112.47","3","0","0","1104.49","2","1294.5","1104.49","2","0","0","7.9800000000000004","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location5064"
"2017-07-22","5064","26","1469.98","2","0","0","1469.98","2","1470","1469.98","2","0","0","1469.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location5064"
"2017-07-22","5064","46","1336.49","1","0","0","1336.49","1","1963.5","1336.49","1","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location5064"
"2017-07-22","5064","71","292.49000000000001","1","0","0","0","0","357.5","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location5064"
"2017-07-22","6901","22","199.99000000000001","1","0","0","199.99000000000001","1","200","199.99000000000001","1","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location6901"
"2017-07-22","6901","26","5047.4300000000003","17","0","0","5011.8900000000003","11","5181.3999999999996","4779.9099999999999","9","0","0","3430.71","0","0","9","0","0","T","20170722","","Unable to find POS in dim.location6901"
"2017-07-22","6901","46","2389.98","2","0","0","2429.96","4","2760.02","2079.98","2","0","0","2389.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location6901"
"2017-07-22","9299","20","245.50999999999999","9","0","0","0","0","188.40000000000001","0","0","0","0","215.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9299","22","2479.96","4","299.98000000000002","2","2299.9699999999998","3","3370","2299.9699999999998","3","0","0","1799.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9299","26","2149.96","4","679.97000000000003","3","2149.96","4","2150","2149.96","4","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9299","42","161.99000000000001","1","0","0","0","0","108","0","0","0","0","161.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9299","46","3354.96","4","666.97000000000003","3","3354.96","4","3715","3354.96","4","1769.8399999999999","1","1734.97","0","0","3","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9299","82","995.98000000000002","3","0","0","0","0","2324","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location9299"
"2017-07-22","9935","20","1.99","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","T","20170722","","Unable to find POS in dim.location9935"
"2017-07-22","9935","22","902.97000000000003","4","0","0","867.99000000000001","2","1049.99","867.99000000000001","2","0","0","379.99000000000001","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location9935"
"2017-07-22","9935","46","639.99000000000001","1","0","0","639.99000000000001","1","640","639.99000000000001","1","0","0","639.99000000000001","0","0","1","0","0","T","20170722","","Unable to find POS in dim.location9935"
"2017-07-22","9937","22","1687.9200000000001","8","418.97000000000003","3","1597.97","3","942","1597.97","3","0","0","1667.9400000000001","0","0","6","0","0","T","20170722","","Unable to find POS in dim.location9937"
"2017-07-22","9937","26","-524.94000000000005","-4","0","0","-439.98000000000002","-1","139.99000000000001","-439.98000000000002","-1","650.25","1","-84.959999999999994","0","0","-3","0","0","T","20170722","","Unable to find POS in dim.location9937"
"2017-07-22","9937","46","529.99000000000001","1","260.99000000000001","1","529.99000000000001","1","200","529.99000000000001","1","0","0","1529.98","0","0","2","0","0","T","20170722","","Unable to find POS in dim.location9937"
