"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-01-30","4973","-1670.98","-2","0","0","-1640.99","-1","-1309","-1880.98","-2","0","0","0","0","0","0","0","-2025.6300000000001","-1910.97","239.99000000000001","0","-3","1","0","T","20170130","Unable to find POS in dim.location4973"
"2017-01-30","5056","88.980000000000004","1","0","0","0","0","0","0","0","0","0","0","0","0","0","94.319999999999993","94.319999999999993","0","0","0","0","0","0","T","20170130","Unable to find POS in dim.location5056"
"2017-01-30","5064","3525.27","13","2427.9300000000003","7","3297.5","4","3045.0999999999999","3297.5","4","813.42999999999995","2","0","0","0","0","1347.51","6671.6099999999997","1698.79","0","0","8","0","0","T","20170130","Unable to find POS in dim.location5064"
"2017-01-30","6901","180.02000000000004","-1","0","0","199.00999999999999","0","164.99000000000001","199.00999999999999","0","0","0","0","0","0","0","-495.24000000000001","306.88","-394","0","0","0","0","0","T","20170130","Unable to find POS in dim.location6901"
"2017-01-30","9299","-187.62","1","0","0","-297.5","0","10.110000000000014","-997.49000000000001","-1","0","0","0","109.88","0","0","-1087.26","-968.79999999999995","-887.61000000000001","0","0","0","0","0","T","20170130","Unable to find POS in dim.location9299"
"2017-01-30","9333","3033.9099999999999","9","0","0","2844.9299999999998","7","3325.9499999999998","2844.9299999999998","7","0","0","0","146.99000000000001","0","0","0","-681.97000000000003","0","0","0","0","0","0","T","20170130","Unable to find POS in dim.location9333"
"2017-01-30","9935","2024.8000000000002","8","0","0","1745.97","3","944.11000000000001","1745.97","3","0","0","0","109.88","0","0","0","2189.73","868.84000000000003","0","0","4","0","0","T","20170130","Unable to find POS in dim.location9935"
"2017-01-30","9937","974.92000000000007","7","0","0","869.98000000000002","2","400","869.98000000000002","2","0","0","0","0","0","0","1034.9100000000001","1056.5599999999999","-25.060000000000002","0","0","5","0","0","T","20170130","Unable to find POS in dim.location9937"
"2017-01-30","9958","12828.780000000001","35","733.96000000000004","4","12021.33","15","8728.7999999999993","11976.34","14","0","0","0","143.99000000000001","0","0","4858.29","15456.6","5606.5200000000004","0","0","21","0","0","T","20170130","Unable to find POS in dim.location9958"
"2017-01-31","1741","2612.3600000000001","7","199.99000000000001","1","2400.4000000000001","4","2639.5599999999999","2302.4700000000003","3","0","0","0","0","0","0","1035.9300000000001","3185.02","1746.95","0","0","4","0","0","T","20170131","Unable to find POS in dim.location1741"
"2017-01-31","1803","948.95000000000005","6","169.99000000000001","1","629.99000000000001","1","1105","629.99000000000001","1","0","0","0","274.98000000000002","0","0","53.079999999999998","1209.03","948.95000000000005","0","0","6","0","0","T","20170131","Unable to find POS in dim.location1803"
"2017-01-31","1928","5861.5499999999993","17","739.98000000000002","2","5519.7099999999991","7","4310.2200000000003","5519.7099999999991","7","0","0","0","0","0","0","6997.1400000000003","7159.46","3329.8600000000001","0","0","10","0","0","T","20170131","Unable to find POS in dim.location1928"
"2017-01-31","1936","4954.7600000000002","20","0","0","3938.6599999999999","6","7455.7699999999995","3330.6800000000003","4","0","0","0","97.980000000000004","0","0","4667.6099999999997","4754.04","5347.9200000000001","0","0","14","0","0","T","20170131","Unable to find POS in dim.location1936"
"2017-01-31","1937","1734.9000000000001","9","0","0","1429.97","3","1480","1429.97","3","0","0","18","119.98999999999999","0","0","149.37","1986.26","834.94000000000005","0","0","5","0","0","T","20170131","Unable to find POS in dim.location1937"
"2017-01-31","2559","617.16999999999996","5","0","0","578","2","1241.77","578","2","0","0","0","0","0","0","0","741.42999999999995","617.16999999999996","0","0","5","0","0","T","20170131","Unable to find POS in dim.location2559"
"2017-01-31","3015","4506.9099999999999","7","1101.98","2","4414.9700000000003","3","3963.5","4414.9700000000003","3","0","0","0","0","0","0","5402.2299999999996","6187.0900000000001","4434.96","0","0","4","0","0","T","20170131","Unable to find POS in dim.location3015"
"2017-01-31","3792","1864.9300000000001","6","88.400000000000006","0","1610.97","3","1779","1100.98","2","0","0","0","0","0","0","0","995.34000000000003","1222.98","0","0","2","0","0","T","20170131","Unable to find POS in dim.location3792"
"2017-01-31","4973","4846.71","12","877.95000000000005","5","4754.75","8","2153.1799999999998","4519.9399999999996","6","0","0","0","-38.990000000000002","0","0","2872.6300000000001","5930.5500000000002","3030.9099999999999","-38.990000000000002","0","9","-1","0","T","20170131","Unable to find POS in dim.location4973"
"2017-01-31","5056","1175.9300000000001","7","0","0","1017.98","3","1381.99","1017.98","3","0","0","0","26.989999999999998","0","0","0","1004.8099999999999","947.93000000000006","0","0","6","0","0","T","20170131","Unable to find POS in dim.location5056"
"2017-01-31","5064","7269.2899999999991","17","1674.9300000000001","7","7334.4099999999999","10","5485.4899999999998","7334.4099999999999","10","2589.1399999999999","6","0","0","0","0","2131.9200000000001","10046.879999999999","7527.3199999999997","0","0","16","0","0","T","20170131","Unable to find POS in dim.location5064"
"2017-01-31","6901","5791.7299999999996","15","1019.97","3","5606.7999999999993","6","4805.1000000000004","5606.7999999999993","6","0","0","0","0","0","0","3741.7800000000002","7671.6599999999999","5704.7999999999993","0","0","11","0","0","T","20170131","Unable to find POS in dim.location6901"
"2017-01-31","7820","269.99000000000001","1","0","0","269.99000000000001","1","30","269.99000000000001","1","0","0","0","0","0","0","0","0","269.99000000000001","0","0","1","0","0","T","20170131","Unable to find POS in dim.location7820"
"2017-01-31","9299","2304.9200000000001","7","39.990000000000002","1","2242.9499999999998","5","2157","2242.9499999999998","5","0","0","0","0","0","0","880.86000000000001","2286.4400000000001","1871.9400000000001","0","0","5","0","0","T","20170131","Unable to find POS in dim.location9299"
"2017-01-31","9333","123.97000000000003","3","0","0","39.990000000000009","1","366","39.990000000000009","1","0","0","0","0","0","0","0","-618.48000000000002","0","0","0","0","0","0","T","20170131","Unable to find POS in dim.location9333"
"2017-01-31","9935","4934","9","0","0","4803.0699999999997","4","1776.8899999999999","4823.0599999999995","5","0","0","0","0","0","0","4729.4499999999998","3450.3499999999999","684.95000000000005","0","0","4","0","0","T","20170131","Unable to find POS in dim.location9935"
"2017-01-31","9937","2802.04","6","578.97000000000003","3","2739.9700000000003","4","2296.8900000000003","2739.9700000000003","4","0","0","0","0","0","0","1996.8399999999999","3697.4099999999999","2402.0500000000002","0","0","5","0","0","T","20170131","Unable to find POS in dim.location9937"
"2017-01-31","9958","1120.8099999999999","8","0","0","894.87","3","1655.0999999999999","674.88","2","0","0","0","0","0","0","0","388.63","1008.83","0","0","6","0","0","T","20170131","Unable to find POS in dim.location9958"
"2017-02-01","1741","1337.95","5","169.99000000000001","1","1279.98","2","550","1279.98","2","0","0","0","0","0","0","793.13999999999999","1625.98","657.98000000000002","0","0","2","0","0","T","20170201","Unable to find POS in dim.location1741"
"2017-02-01","1803","1880.52","7","0","0","1460.3399999999999","2","499.42000000000002","1460.3399999999999","2","0","0","0","0","0","0","2037.79","2089.8800000000001","79.980000000000004","0","0","3","0","0","T","20170201","Unable to find POS in dim.location1803"
"2017-02-01","1928","2690.9099999999999","8","0","0","2269.9799999999996","2","1924","2269.9799999999996","2","0","0","0","149.99000000000001","0","0","2551.3899999999999","2649.0500000000002","2629.9399999999996","0","0","6","0","0","T","20170201","Unable to find POS in dim.location1928"
"2017-02-01","1936","2849.7200000000003","13","0","0","2088.9700000000003","4","1425.1399999999999","2088.9700000000003","4","0","0","24.75","535.80999999999995","0","0","2159.52","3128.9200000000001","917.79999999999995","22.949999999999999","0","8","1","0","T","20170201","Unable to find POS in dim.location1936"
"2017-02-01","1937","392.17000000000007","13","65","0","-180.67999999999995","2","151.65000000000001","-400.66999999999996","1","0","0","33","0","0","0","-997.52999999999997","474.61000000000001","1042.8900000000001","0","0","9","0","0","T","20170201","Unable to find POS in dim.location1937"
"2017-02-01","2559","3223.9200000000001","8","0","0","2959.96","4","1790","2959.96","4","0","0","0","169.99000000000001","0","0","0","3361.1399999999999","3053.9300000000003","0","0","7","0","0","T","20170201","Unable to find POS in dim.location2559"
"2017-02-01","3015","1094.9200000000001","6","0","0","899.99000000000001","1","510","899.99000000000001","1","0","0","0","0","0","0","990.78999999999996","1202.9000000000001","983.97000000000003","0","0","3","0","0","T","20170201","Unable to find POS in dim.location3015"
"2017-02-01","3792","4547.79","13","449.97000000000003","3","4449.8199999999997","10","2469.1199999999999","4449.8199999999997","10","0","0","0","0","0","0","1000","4837","2152.8299999999999","0","0","7","0","0","T","20170201","Unable to find POS in dim.location3792"
"2017-02-01","4973","-2610.9699999999998","-3","-269.99000000000001","-1","-2599.98","-2","-1000","-2599.98","-2","0","0","0","0","0","0","-3090.5999999999999","-3037.6199999999999","-10.990000000000002","0","0","-1","0","0","T","20170201","Unable to find POS in dim.location4973"
"2017-02-01","5056","487.44000000000005","4","0","0","0","0","-1082.49","0","0","0","0","0","0","0","0","0","789.63999999999999","104.94999999999999","0","0","4","0","0","T","20170201","Unable to find POS in dim.location5056"
"2017-02-01","5064","1789.9100000000001","8","0","0","1059.97","3","613","999.98000000000002","2","0","0","0","0","0","0","610.47000000000003","1825.52","562.96000000000004","0","0","3","0","0","T","20170201","Unable to find POS in dim.location5064"
"2017-02-01","6901","1000.97","2","0","0","989.99000000000001","1","890","989.99000000000001","1","0","0","0","0","0","0","0","1153.53","989.99000000000001","0","0","1","0","0","T","20170201","Unable to find POS in dim.location6901"
"2017-02-01","7820","364","1","0","0","364","1","235.99000000000001","364","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170201","Unable to find POS in dim.location7820"
"2017-02-01","9299","4680.7400000000007","6","1232.97","3","3837.0300000000002","4","4960.2200000000003","3837.0300000000002","4","0","0","0","0","0","0","6189.0200000000004","6571.7200000000003","-8.9900000000000002","0","0","0","0","0","T","20170201","Unable to find POS in dim.location9299"
"2017-02-01","9333","2783.0599999999995","13","-689.98000000000002","-2","1834.71","8","2698.8099999999999","1669.72","7","0","0","0","79.989999999999995","0","0","-1023.46","-3485.7199999999998","-11.99","0","0","-1","0","0","T","20170201","Unable to find POS in dim.location9333"
"2017-02-01","9935","1257.9200000000001","5","0","0","470","0","630","470","0","0","0","0","0","0","0","1202.6300000000001","1361.7","1149.97","0","0","2","0","0","T","20170201","Unable to find POS in dim.location9935"
"2017-02-01","9937","530.96000000000004","3","-169.99000000000001","-1","110.98000000000002","1","99.009999999999991","-39.009999999999991","0","0","0","0","0","0","0","-576.75","125.98999999999999","110.98000000000002","0","0","1","0","0","T","20170201","Unable to find POS in dim.location9937"
"2017-02-01","9958","4624.4899999999998","9","593.98000000000002","2","5090.5500000000002","5","2740.4099999999999","4815.1599999999999","4","0","0","0","0","0","0","5115.8699999999999","5284.5699999999997","5165.5100000000002","0","0","8","0","0","T","20170201","Unable to find POS in dim.location9958"
"2017-02-02","1741","1667.24","1","0","0","1667.24","1","732.75","1667.24","1","0","0","0","0","0","0","1852.23","1852.23","1667.24","0","0","1","0","0","T","20170202","Unable to find POS in dim.location1741"
"2017-02-02","1803","-525.02999999999997","3","0","0","-674.99000000000001","0","-575.00999999999999","-674.99000000000001","0","0","0","0","0","0","0","-1177.8","-1015.3","-625.00999999999999","0","0","1","0","0","T","20170202","Unable to find POS in dim.location1803"
"2017-02-02","1928","2447.9099999999999","8","0","0","2069.9700000000003","3","1458","2069.9700000000003","3","0","0","0","291.98000000000002","0","0","2230.2399999999998","2951.48","2256.9400000000001","0","0","6","0","0","T","20170202","Unable to find POS in dim.location1928"
"2017-02-02","1936","83.980000000000004","1","0","0","0","-1","-199.99000000000001","0","-1","0","0","0","0","0","0","0","90.909999999999997","83.980000000000004","0","0","2","0","0","T","20170202","Unable to find POS in dim.location1936"
"2017-02-02","1937","119.50999999999999","1","-92","0","-250","0","-595.50999999999999","-250","0","-1256.75","2","0","0","0","0","151.52000000000001","550.53999999999996","-1118.5","0","0","0","0","0","T","20170202","Unable to find POS in dim.location1937"
"2017-02-02","2559","300.99000000000001","2","0","0","314.99000000000001","1","85","314.99000000000001","1","0","0","0","0","0","0","0","38.439999999999998","300.99000000000001","0","0","2","0","0","T","20170202","Unable to find POS in dim.location2559"
"2017-02-02","3015","130.94000000000005","5","-379.99000000000001","-1","169.99999999999977","0","1864","169.99999999999977","0","0","0","0","0","0","0","-2848.3600000000001","-358.77999999999997","2153.9699999999998","0","0","3","0","0","T","20170202","Unable to find POS in dim.location3015"
"2017-02-02","3792","3408.5","7","269.99000000000001","1","3151.5299999999997","5","1911.4300000000001","3151.5299999999997","5","0","0","0","206.99000000000001","0","0","3735.7399999999998","3789.5900000000001","776.72000000000003","0","0","3","0","0","T","20170202","Unable to find POS in dim.location3792"
"2017-02-02","4973","782.14999999999998","4","0","0","499.99000000000001","1","564.80999999999995","499.99000000000001","1","0","0","0","0","0","0","0","911.07000000000005","526.98000000000002","0","0","2","0","0","T","20170202","Unable to find POS in dim.location4973"
"2017-02-02","5056","2794.96","4","0","0","2794.96","4","2075","2794.96","4","0","0","0","0","0","0","666.15999999999997","3094.0100000000002","2794.96","0","0","4","0","0","T","20170202","Unable to find POS in dim.location5056"
"2017-02-02","5064","1101.5999999999999","7","341.98000000000002","2","970.64999999999998","3","936.17999999999995","970.64999999999998","3","0","0","0","0","0","0","0","1420.2","-163.17999999999995","0","0","3","0","0","T","20170202","Unable to find POS in dim.location5064"
"2017-02-02","6901","164.79000000000002","9","-49.990000000000002","-1","-422.62","1","589.11000000000001","-173.44999999999999","1","0","0","0","-129.88","0","0","-515.21000000000004","-423.58999999999997","34.489999999999995","408.49000000000001","0","6","1","0","T","20170202","Unable to find POS in dim.location6901"
"2017-02-02","9299","2833.9700000000003","3","379.99000000000001","1","2833.9700000000003","3","2136","2543.98","2","0","0","0","0","0","0","2045.45","3541.1799999999998","1573.98","0","0","2","0","0","T","20170202","Unable to find POS in dim.location9299"
"2017-02-02","9333","198.5","2","0","0","-798.47000000000003","-1","-308.51999999999998","-798.47000000000003","-1","0","0","0","146.99000000000001","0","0","-420.98000000000002","-2376.6599999999999","-276.05000000000001","0","0","-1","0","0","T","20170202","Unable to find POS in dim.location9333"
"2017-02-02","9935","2512.5600000000004","7","296.99000000000001","1","3053.0799999999999","6","1917.3499999999999","3053.0799999999999","6","0","0","0","0","0","0","1584.9400000000001","2965.0999999999999","3100.5700000000002","0","0","7","0","0","T","20170202","Unable to find POS in dim.location9935"
"2017-02-02","9937","1722.1500000000001","6","0","0","1993.1800000000001","5","986.76999999999998","1904.96","4","0","0","0","0","0","0","1136.1199999999999","1875.5599999999999","1623.9200000000001","0","0","6","0","0","T","20170202","Unable to find POS in dim.location9937"
"2017-02-02","9958","4924.4799999999996","11","0","0","4306.4499999999998","5","3451.3900000000003","4306.4499999999998","5","0","0","0","0","0","0","5521.5500000000002","5527.2799999999997","3514.5200000000004","0","0","7","0","0","T","20170202","Unable to find POS in dim.location9958"
"2017-02-03","1741","354.92000000000002","6","0","0","0","0","215","0","0","0","0","0","164.99000000000001","0","0","0","224.63","196.94","0","0","4","0","0","T","20170203","Unable to find POS in dim.location1741"
"2017-02-03","1803","53.979999999999997","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","53.979999999999997","0","0","1","0","0","T","20170203","Unable to find POS in dim.location1803"
"2017-02-03","1928","1305.8700000000001","7","0","0","999.99000000000001","1","954.05999999999995","999.99000000000001","1","0","0","8.9900000000000002","205.91999999999999","0","0","243.44999999999999","1574.1400000000001","1255.8800000000001","0","0","6","0","0","T","20170203","Unable to find POS in dim.location1928"
"2017-02-03","1936","327.93000000000001","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","354.98000000000002","227.95000000000002","0","0","7","0","0","T","20170203","Unable to find POS in dim.location1936"
"2017-02-03","1937","1567.9000000000001","9","0","0","1259.98","2","400","1259.98","2","0","0","0","0","0","0","1592.28","1927.55","1467.9200000000001","0","0","7","0","0","T","20170203","Unable to find POS in dim.location1937"
"2017-02-03","2559","732.81000000000006","7","169.99000000000001","1","513.99000000000001","1","346.11000000000001","513.99000000000001","1","0","0","16.48","109.88","0","0","15.6","1014.97","175.84999999999999","0","0","3","0","0","T","20170203","Unable to find POS in dim.location2559"
"2017-02-03","3015","429","3","0","0","326.06999999999994","-2","663.95000000000005","516.05999999999995","-1","0","0","0","0","0","0","890.5","1095.8800000000001","1426.97","0","0","3","0","0","T","20170203","Unable to find POS in dim.location3015"
"2017-02-03","3792","2474.98","3","0","0","2474.98","3","1825","2474.98","3","0","0","0","0","0","0","0","2736.77","1664.99","0","0","2","0","0","T","20170203","Unable to find POS in dim.location3792"
"2017-02-03","4973","4948.1000000000004","16","179.99000000000001","1","3192.4399999999996","6","3684.7999999999997","2859.9499999999998","5","0","0","0","0","0","0","4429.7700000000004","5995.9099999999999","2825.3599999999997","0","0","11","0","0","T","20170203","Unable to find POS in dim.location4973"
"2017-02-03","5056","3406.4899999999998","12","0","0","3176.98","2","3229.4100000000003","3176.98","2","0","0","0","30.57","0","0","3480.4200000000001","3654.3800000000001","3305.9499999999998","30.57","0","6","3","0","T","20170203","Unable to find POS in dim.location5056"
"2017-02-03","6901","909.76999999999998","11","0","0","659.86000000000001","2","1061.1400000000001","659.86000000000001","2","0","0","0","0","0","0","0","959.5","199.92000000000002","0","0","8","0","0","T","20170203","Unable to find POS in dim.location6901"
"2017-02-03","9299","1903.4400000000001","5","669.98000000000002","2","1857.4700000000003","3","763.51999999999998","1587.4800000000002","2","0","0","0","0","0","0","1080.1500000000001","2795.3099999999999","1892.46","0","0","4","0","0","T","20170203","Unable to find POS in dim.location9299"
"2017-02-03","9333","4177.8800000000001","13","0","0","2724.9300000000003","8","3701.9400000000001","2724.9300000000003","8","0","0","0","252.97","0","0","0","0","0","0","0","0","0","0","T","20170203","Unable to find POS in dim.location9333"
"2017-02-03","9935","1947.9200000000001","7","199.99000000000001","1","1750.0700000000002","2","1792.05","1810.0700000000002","2","1028.3499999999999","2","0","0","0","0","0","2591.3800000000001","2665.9299999999998","0","0","7","0","0","T","20170203","Unable to find POS in dim.location9935"
"2017-02-03","9937","2341.8000000000002","8","218.49000000000001","1","2095.9700000000003","4","1314.0999999999999","2095.9700000000003","4","628.55999999999995","1","16.48","109.88","0","0","1150.76","2695.1500000000001","1376.8099999999999","0","0","6","0","0","T","20170203","Unable to find POS in dim.location9937"
"2017-02-03","9958","197.99000000000001","2","0","0","148","1","51.990000000000002","148","1","0","0","0","0","0","0","0","54.890000000000001","0","0","0","0","0","0","T","20170203","Unable to find POS in dim.location9958"
"2017-02-04","1741","3793.8400000000001","12","379.99000000000001","1","2989.96","4","2360","2289.9700000000003","3","0","0","0","0","0","0","0","3283.2800000000002","1402.9400000000001","0","0","5","0","0","T","20170204","Unable to find POS in dim.location1741"
"2017-02-04","1803","5618.8599999999997","12","943.97000000000003","3","5499.9399999999996","6","1790","5499.9399999999996","6","0","0","0","0","0","0","3120.6599999999999","7218.75","5568.8699999999999","0","0","11","0","0","T","20170204","Unable to find POS in dim.location1803"
"2017-02-04","1928","8396.8099999999995","17","539.98000000000002","2","7363.9499999999998","6","5105.9899999999998","7593.9399999999996","7","0","0","0","0","0","0","3588.3800000000001","10050.74","4798.9300000000003","0","0","7","0","0","T","20170204","Unable to find POS in dim.location1928"
"2017-02-04","1936","4407.8799999999992","10","368.99000000000001","1","4270.9499999999998","4","2508","4211.9699999999993","3","0","0","0","0","0","0","2330.5799999999999","5365.79","4396.8999999999996","0","0","9","0","0","T","20170204","Unable to find POS in dim.location1936"
"2017-02-04","1937","12359.850000000002","27","1160.9400000000001","7","10315.639999999999","10","7825.8199999999997","9772.6599999999999","8","0","0","33","0","0","0","11804.190000000001","13828.15","7370.54","997.49000000000001","0","18","1","0","T","20170204","Unable to find POS in dim.location1937"
"2017-02-04","2559","6210.2800000000007","17","329.99000000000001","1","6028.4399999999996","6","3201.5","5268.4499999999998","5","0","0","0","0","0","0","4379.96","6356.25","4983.3500000000004","0","0","11","0","0","T","20170204","Unable to find POS in dim.location2559"
"2017-02-04","3015","10326.440000000001","25","649.98000000000002","2","8892.9599999999991","9","7771.2799999999997","8892.9599999999991","9","0","0","0","131.69","0","0","2093.9400000000001","11803.629999999999","6848.5699999999997","0","0","12","0","0","T","20170204","Unable to find POS in dim.location3015"
"2017-02-04","3792","4384.8299999999999","15","359.99000000000001","1","4182.9300000000003","8","2739","4182.9300000000003","8","0","0","0","0","0","0","3886.9000000000001","5647.5699999999997","3735.8900000000003","0","0","10","0","0","T","20170204","Unable to find POS in dim.location3792"
"2017-02-04","4973","6260.7600000000002","15","629.95000000000005","5","5419.9200000000001","8","3010.0599999999999","5419.9200000000001","8","719.01999999999998","2","0","0","0","0","3076.2399999999998","6411.3599999999997","4020.8699999999999","0","0","10","0","0","T","20170204","Unable to find POS in dim.location4973"
"2017-02-04","5056","6354.2799999999997","14","688.97000000000003","3","5602.5499999999993","6","2066.5999999999999","5602.5499999999993","6","1746.8599999999999","2","0","0","0","0","3934.1199999999999","7433.5100000000002","3515.25","0","0","11","0","0","T","20170204","Unable to find POS in dim.location5056"
"2017-02-04","5064","299.99000000000001","1","0","0","299.99000000000001","1","160","299.99000000000001","1","0","0","0","0","0","0","0","0","299.99000000000001","0","0","1","0","0","T","20170204","Unable to find POS in dim.location5064"
"2017-02-04","6901","952.25999999999999","1","0","0","213.38","0","47.730000000000011","213.38","0","0","0","0","0","0","0","0","1035.6500000000001","-1116.5999999999999","0","0","-2","0","0","T","20170204","Unable to find POS in dim.location6901"
"2017-02-04","9299","6485.1300000000001","15","288.98000000000002","2","5670.2300000000005","7","3427.6999999999998","5670.2300000000005","7","0","0","0","0","0","0","6536.5100000000002","7782.8699999999999","2919.1700000000001","0","0","7","0","0","T","20170204","Unable to find POS in dim.location9299"
"2017-02-04","9935","5037.7700000000004","15","548.98000000000002","2","4763.8699999999999","7","2336.0599999999999","4489.9499999999998","5","0","0","0","0","0","0","4971.7299999999996","6200.25","2232.9299999999998","0","0","6","0","0","T","20170204","Unable to find POS in dim.location9935"
"2017-02-04","9937","2187.8200000000002","16","309.98000000000002","2","813","2","996.02999999999997","613","1","670.82000000000005","2","34","709.97000000000003","0","0","1446.76","2778.1700000000001","644.8599999999999","0","0","10","0","0","T","20170204","Unable to find POS in dim.location9937"
"2017-02-04","9958","5066.0200000000004","19","579.99000000000001","1","4348.2299999999996","6","3478.8099999999999","3228.25","4","0","0","0","274.92000000000002","0","0","3941.1199999999999","5012.8800000000001","3353.21","0","0","8","0","0","T","20170204","Unable to find POS in dim.location9958"
"2017-02-05","1741","2433.6500000000001","9","668.97000000000003","3","2231.7200000000003","3","1108.25","2231.7200000000003","3","0","0","0","0","0","0","2364.46","3530.5300000000002","2354.6700000000001","0","0","7","0","0","T","20170205","Unable to find POS in dim.location1741"
"2017-02-05","1803","1706.6100000000001","6","379.99000000000001","1","1358.99","1","1038.3","1358.99","1","0","0","0","0","0","0","1956.52","2101.6700000000001","183.94","0","0","4","0","0","T","20170205","Unable to find POS in dim.location1803"
"2017-02-05","1928","6745.7399999999998","17","329.99000000000001","1","5359.9400000000005","6","2913.0599999999999","5359.9400000000005","6","1743.8800000000001","2","0","576.91999999999996","0","0","4196.7299999999996","7660.54","3607.8900000000003","0","0","9","0","0","T","20170205","Unable to find POS in dim.location1928"
"2017-02-05","1936","4157.2799999999997","17","1138.96","4","2825.9300000000003","5","1511.53","2405.9499999999998","3","0","0","0","129.99000000000001","0","0","0","6144.1000000000004","2096.8799999999997","0","0","11","0","0","T","20170205","Unable to find POS in dim.location1936"
"2017-02-05","1937","2674.3899999999999","10","129.99000000000001","1","2307.4700000000003","3","1082.5","1927.48","2","0","0","0","209.99000000000001","0","0","1207.0899999999999","2713.1700000000001","2695.4099999999999","0","0","9","0","0","T","20170205","Unable to find POS in dim.location1937"
"2017-02-05","3015","99.969999999999999","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.97","99.969999999999999","0","0","3","0","0","T","20170205","Unable to find POS in dim.location3015"
"2017-02-05","3792","3682.8899999999999","11","199.97999999999999","2","2429.96","4","1190","2429.96","4","0","0","0","0","0","0","2297.8499999999999","4665.2399999999998","1162.9400000000001","0","0","5","0","0","T","20170205","Unable to find POS in dim.location3792"
"2017-02-05","4973","965.84000000000003","8","0","0","859.98000000000002","2","282.06999999999999","859.98000000000002","2","296.79000000000002","1","56","279.99000000000001","0","0","798.20000000000005","2006.8299999999999","517.94000000000005","0","0","5","0","0","T","20170205","Unable to find POS in dim.location4973"
"2017-02-05","5056","1079.9300000000001","7","0","0","828.99000000000001","2","330.99000000000001","828.99000000000001","2","0","0","28","139.99000000000001","0","0","0","1273.9100000000001","250.94","0","0","5","0","0","T","20170205","Unable to find POS in dim.location5056"
"2017-02-05","5064","3078.4400000000001","5","224.99000000000001","1","3037.4700000000003","3","1202.5","3037.4700000000003","3","0","0","0","0","0","0","1024.4000000000001","3756.7399999999998","3067.46","0","0","4","0","0","T","20170205","Unable to find POS in dim.location5064"
"2017-02-05","6901","349.29000000000008","2","0","0","899.99000000000001","1","-250.30999999999995","899.99000000000001","1","0","0","0","0","0","0","-710.75999999999999","496.23000000000002","1018.96","-669.66999999999996","0","4","-2","0","T","20170205","Unable to find POS in dim.location6901"
"2017-02-05","9299","439.98000000000002","2","0","0","0","0","200","0","0","0","0","0","0","0","0","424.11000000000001","478.47000000000003","0","0","0","0","0","0","T","20170205","Unable to find POS in dim.location9299"
"2017-02-05","9935","3027.1199999999999","8","0","0","2926.1700000000001","5","1393.78","2926.1700000000001","5","0","0","0","0","0","0","1365.04","2854.3600000000001","1219.96","0","0","3","0","0","T","20170205","Unable to find POS in dim.location9935"
"2017-02-05","9937","3447.9200000000001","7","319.98000000000002","2","3334.9699999999993","3","1200","3334.9699999999993","3","0","0","0","0","0","0","732.17999999999995","4159.9099999999999","601.96000000000004","0","0","4","0","0","T","20170205","Unable to find POS in dim.location9937"
"2017-02-05","9958","10804.200000000001","29","647.22000000000003","3","10515.84","17","5383.5100000000002","9426.9599999999991","14","0","0","0","0","0","0","7438.4700000000003","11281.700000000001","6083.7199999999993","0","0","22","0","0","T","20170205","Unable to find POS in dim.location9958"
"2017-02-06","1741","2340.3800000000001","9","79.989999999999995","1","2196.4300000000003","5","823.51999999999998","2096.46","4","0","0","0","0","0","0","189.56999999999999","2569.1500000000001","1290.4300000000001","99.969999999999999","0","6","1","0","T","20170206","Unable to find POS in dim.location1741"
"2017-02-06","1803","580.11000000000001","7","0","0","0","0","323.80000000000001","0","0","0","0","0","0","0","0","0","220.97999999999999","103.97","0","0","3","0","0","T","20170206","Unable to find POS in dim.location1803"
"2017-02-06","1928","1979.96","3","0","0","649.99000000000001","1","600","649.99000000000001","1","0","0","0","0","0","0","138.99000000000001","1016.96","29.989999999999998","1249.99","0","0","1","0","T","20170206","Unable to find POS in dim.location1928"
"2017-02-06","1936","-1573.1199999999999","3","0","0","-1795.48","-2","-905.90999999999997","-1795.48","-2","0","0","0","0","0","0","-2010.8","-1606.04","-1723.5899999999999","0","0","-1","0","0","T","20170206","Unable to find POS in dim.location1936"
"2017-02-06","1937","4475.8299999999999","14","368.99000000000001","1","4089.9499999999998","5","1286","4089.9499999999998","5","0","0","0","0","0","0","0","5599.5299999999997","2705.8800000000001","0","0","9","0","0","T","20170206","Unable to find POS in dim.location1937"
"2017-02-06","2559","895.97000000000003","3","0","0","599.99000000000001","1","210","0","0","0","0","0","279.99000000000001","0","0","0","316.25","295.98000000000002","599.99000000000001","0","2","1","0","T","20170206","Unable to find POS in dim.location2559"
