Inactive,Close Date,Location Desc,Format,Ownership Type,Name (no hierarchy),POS Number,EIS Number,Region,District,District Manager Name,City,State/Province,Zip,Address 1,Address 2,Latitude,Longitude,Open Date,Change of Owner / Takeover Date,Franchisee / Dealer,Location Type,Issue Date,Expiration Date
No,,"HTS - HOULTON,ME",HTS,Owner,3493,3493,3493,9042,390,,HOULTON,ME,04730,POB 218,,46.133967,-67.839623,,8/28/2016,,Retail,,
No,,"HTS - Ripley,WV",HTS,Owner,3583,3583,3583,9042,129,,Ripley,WV,25271,29 South Hill Plaza Drive,,38.768762,-81.695413,,11/27/2013,,Retail,,
No,,"HTS - Delaware,OH",HTS,Owner,4981,4981,4981,9042,381,,Delaware,OH,43015,1764 Columbus Pike,,40.265323,-83.073326,,,,Retail,,
No,7/16/2018,"HTS - Jackson,OH",HTS,Transition,3883,3883,3883,9042,381,,Jackson,OH,45640,780 East Main Street,,39.041358,-82.626234,,7/9/2017,,Retail,,
No,7/16/2018,"HTS - Washington Court House,OH",HTS,Transition,3983,3983,3983,9042,381,,Washington Court House,OH,43160,1572 State Route 22NW,,39.529946,-83.462291,,7/9/2017,,Retail,,
No,,"HTS - Saint Marys,OH",HTS,Owner,5710,3222,5710,9042,381,,Saint Marys,OH,45885,1280 Indiana Avenue,,40.552481,-84.407,,4/5/2017,,Retail,,
No,,"HTS - Covington,VA",HTS,Owner,2733,2733,2733,9042,381,,Covington,VA,24426,376 West Main Street,,37.791586,-79.99679,,,,Retail,,
No,,"HTS - Ronceverte,WV",HTS,Owner,3023,3023,3023,9042,129,,Ronceverte,WV,24970,RR 1 Box 17A,,37.766272,-80.464884,,7/30/2006,,Retail,,
No,,"HTS - Logan,OH",HTS,Owner,2172,2172,2172,9042,381,,Logan,OH,43138,150 Hocking Mall,,39.545777,-82.432056,,,,Retail,,
No,,"HTS - Wooster,OH",HTS,Owner,3020,3020,3020,9042,381,,Wooster,OH,44691,3541 East Lincoln Way,,40.794958,-81.897267,,1/29/2012,,Retail,,
No,,"HTS - Summersville,WV",HTS,Owner,3553,3553,3553,9042,381,,Summersville,WV,26651,50 Stonewall Drive,,38.303465,-80.830326,,2/27/2011,,Retail,,
No,,"HTS-Marion,OH",HTS,Owner,4912,4912,4912,9042,381,,Marion,OH,43302,1471 Marion Waldo Rd.,Unit #400,40.561158,-83.120478,,,,Retail,,
No,,"HTS - Coshocton,OH",HTS,Owner,5497,3084,5497,9042,381,,Coshocton,OH,43812,480 Downtowner Plaza,,40.268635,-81.87162,,8/13/2017,,Retail,,
No,,"HTS - Gallipolis,OH",HTS,Owner,5878,3462,5878,9042,129,,Gallipolis,OH,45631,2200 Eastern Avenue,,38.822046,-82.171074,,9/11/2011,,Retail,,
No,,"HTS - SWANZEY,NH",HTS,Company,9962,9962,9962,9042,362,,SWANZEY,NH,03446,15 W SWANZEY RD,,42.910544,-72.296821,,,,Retail,,
No,,"HTS - Wakefield,RI",HTS,Owner,5734,3264,5734,9042,382,,Wakefield,RI,02879,20 Commons Corner Way,,41.456679,-71.4699,,3/31/2016,,Retail,,
No,,"HTS - HADLEY,MA",HTS,Owner,6966,6966,6966,9042,362,,HADLEY,MA,01035,189 RUSSELL STREET,,42.342889,-72.580082,,,,Retail,,
No,,"HTS - Oneonta,NY",HTS,Owner,3203,3203,3203,9042,362,,Oneonta,NY,13820,207 River Street,,42.443803,-75.084364,,8/3/2008,,Retail,,
No,,"HTS - BARKHAMSTED,CT",HTS,Owner,3384,3384,3384,9042,382,,BARKHAMSTED,CT,06063,380 NEW HARTFORD RD RT 44,,41.911622,-73.042001,,3/25/2017,,Retail,,
No,,"HTS - Middletown,DE",HTS,Owner,3463,3463,3463,9042,364,,Middletown,DE,19709,600 N Broad Street,Suite 9,39.454757,-75.719623,,12/29/2002,,Retail,,
No,,"HTS - Cobleskill,NY",HTS,Owner,3694,3694,3694,9042,362,,Cobleskill,NY,12043,2395 State Route 7,,42.681696,-74.44408,,9/30/2001,,Retail,,
No,,"HTS - COLCHESTER,CT",HTS,Owner,5194,5194,5194,9042,382,,COLCHESTER,CT,06415,199 OLD HARTFORD RD,,41.579336,-72.345339,,5/1/2016,,Retail,,
No,,"HTS - Quakertown,PA",HTS,Owner,5496,3083,5496,9042,364,,Quakertown,PA,18951,240-4 South West End Boulevard,,40.435793,-75.355614,,1/8/2016,,Retail,,
No,,"HTS - NORTH KINGSTOWN,RI",HTS,Owner,5571,5571,5571,9042,362,,NORTH KINGSTOWN,RI,02852,6655 POST RD,,41.616809,-71.459412,,,,Retail,,
No,,"HTS - East Wareham,MA",HTS,Owner,5955,3634,5955,9042,362,,East Wareham,MA,02538,3119 Cranberry Highway,,41.754753,-70.640295,,12/13/2015,,Retail,,
No,,"HTS - Great Barrington,MA",HTS,Owner,5960,3643,5960,9042,362,,Great Barrington,MA,01230,228 Stockbridge Road,,42.205569,-73.345999,,11/1/2015,,Retail,,
No,,"HTS - Hudson,NY",HTS,Owner,6637,3839,6637,9042,362,,Hudson,NY,12534,160 Fairview Avenue,,42.255984,-73.765401,,5/3/2015,,Retail,,
No,7/16/2018,"HTS - MIDDLEBURY,VT",HTS,Owner,2702,2702,2702,9042,390,,MIDDLEBURY,VT,05753,383 EXCHANGE STREET,,44.024006,-73.170962,,4/2/2017,,Retail,,
No,7/16/2018,"HTS - SEABROOK,NH",HTS,Owner,3285,3285,3285,9042,390,,SEABROOK,NH,03874,1 BATCHELDER RD,,42.895671,-70.885507,,3/19/2017,,Retail,,
No,7/16/2018,"HTS - Malone,NY",HTS,Transition,3306,3306,3306,9042,390,,Malone,NY,12953,3324 State Route 11,,44.846286,-74.318823,,8/8/2017,,Retail,,
No,,"HTS - Newport,NH",HTS,Owner,5455,3033,5455,9042,390,,Newport,NH,03773,958 John Stark Hwy,,43.366845,-72.256096,,10/18/2005,,Retail,,
No,7/16/2018,"HTS - Rochester,NH",HTS,Owner,5461,3043,5461,9042,390,,Rochester,NH,03867,306 North Main Space C & D,Space C & D,43.313217,-70.995609,,7/31/2016,,Retail,,
No,7/16/2018,"HTS - WALPOLE,NH",HTS,Owner,7442,7442,7442,9042,390,,WALPOLE,NH,03608,32 AMES PLAZA LANE UNIT#3,,43.105957,-72.426354,,5/6/2017,,Retail,,
No,,"HTS - Potsdam,NY",HTS,Owner,3104,3104,3104,9042,390,,Potsdam,NY,13676,6582 State Highway 56,,44.687646,-74.98634,,5/14/2017,,Retail,,
No,,"HTS - Plattsburgh,NY",HTS,Owner,3480,3480,3480,9042,390,,Plattsburgh,NY,12901,594 State Route 3,,44.696358,-73.505924,,,,Retail,,
No,,"HTS - BARRE,VT",HTS,Owner,3503,3503,3503,9042,390,,BARRE,VT,05641,1598 US ROUTE 302 BERLIN,,44.231138,-72.552839,,4/29/2012,,Retail,,
No,,"HTS - MORRISVILLE,VT",HTS,Owner,3533,3533,3533,9042,390,,MORRISVILLE,VT,05661,POB 598,,44.571035,-72.594381,,6/30/2002,,Retail,,
No,,"HTS - Rutland,VT",HTS,Owner,3771,3771,3771,9042,390,,Rutland,VT,05701,256 North Main Street,,43.626059,-72.975005,,,,Retail,,
No,,"HTS - Saint Albans,VT",HTS,Owner,5522,3124,5522,9042,390,,Saint Albans,VT,05478,364 Swanton Rd.,,44.838596,-73.083664,,10/19/2014,,Retail,,
No,,"LEA - Jacksonville,TX",Buddys,Transition,1975,1975,1975,9087,202,,Jacksonville,TX,75766,1627 South Jackson Street,,31.947842,-95.261331,,11/19/2016,,Retail,,
No,,LEA - Athens,Buddys,Company,2014,2014,2014,9087,202,,Athens,TX,75751,220 Crestway St,,,,3/25/2018,,,Retail,,
No,,Buddys - Palestine,Buddys,,5047,5047,5047,9087,202,,Palestine,TX,75801,2024 Crockett Road,,,,,,,Retail,,
No,,"LEA - Big Spring,TX",Buddys,Company,5842,3408,5842,9087,202,,Big Spring,TX,79720,1801 E FM 700-C6,C6,32.244784,-101.446284,,12/31/2017,,Retail,,
No,,"LEA - Mt. Pleasant,TX",Buddys,Transition,6000,3667,6000,9087,202,,Mt. Pleasant,TX,75455,1203 W Ferguson Road,,33.156604,-94.979924,,7/8/2017,,Retail,,
No,,"HTS - Decatur,TX",Buddys,Owner,6017,3672,6017,9029,202,,Decatur,TX,76234,1010 West Business 380,,33.231878,-97.598572,,10/1/2006,,Retail,,
No,,"HTS - Durant,OK",Buddys,Transition,6206,3708,6206,9087,202,,Durant,OK,74701,615 Westside Drive,,34.001613,-96.403983,,7/2/2017,,Retail,,
No,3/30/2018,"HTS - Turlock,CA",HTS,Transition,3079,3079,3079,9037,217,,Turlock,CA,95382,2353 W Main Street,Suite B,37.494113,-120.875899,,10/3/2016,,Retail,,
No,,"HTS - Fayetteville,GA",HTS,Owner,3263,3263,3263,9040,395,,Fayetteville,GA,30214,174-176 Banks Crossing SC,,33.466689,-84.444829,,,,Retail,,
No,3/30/2018,"HTS - Bemidji,MN",HTS,Transition,3421,3421,3421,9039,116,,Bemidji,MN,56601,105 Beltrami Avenue NW,,47.468623,-94.881216,,3/8/2017,,Retail,,
No,3/30/2018,"HTS - Okmulgee,OK",HTS,Owner,3647,3647,3647,9029,203,,Okmulgee,OK,74447,1601 South Wood Drive,,35.607893,-95.960384,,10/28/2012,,Retail,,
No,3/30/2018,"HTS - Shelbyville,IN",HTS,Owner,3652,3652,3652,9042,220,,Shelbyville,IN,46176,510 Saraina Road,,39.518031,-85.752519,,4/29/2016,,Retail,,
No,3/30/2018,"HTS - Pataskala,OH",HTS,Owner,4951,4951,4951,9042,381,,Pataskala,OH,43062,360 E Broad Street,,40.006437,-82.663303,,11/20/2016,,Retail,,
No,3/30/2018,"HTS - Bath,NY",HTS,Owner,5504,3093,5504,9042,362,,Bath,NY,14810,7172 Rte. 54,Sp#283,42.348839,-77.307686,,,,Retail,,
No,3/30/2018,"HTS - Frankfort,KY",HTS,Owner,5580,5580,5580,9042,220,,Frankfort,KY,40601,831 Louisville Road,,38.183836,-84.885867,,,,Retail,,
No,3/31/2018,"HTS - Weslaco,TX",HTS,Owner,5704,5710,5704,9029,115,,Weslaco,TX,78596,1025 North Texas Boulevard,,26.171397,-97.99354,,1/27/2016,,Retail,,
No,,"HTS - Emporia,KS",HTS,Transition,5719,3237,5719,9029,201,,Emporia,KS,66801,511 Commercial Street,,38.404407,-96.180556,,7/5/2017,,Retail,,
No,3/30/2018,"HTS - Weatherford,TX",HTS,Transition,6400,3747,6400,9029,383,,Weatherford,TX,76086,202 Adams Drive,,32.731627,-97.789758,,7/5/2017,,Retail,,
No,3/30/2018,"HTS - Gatesville,TX",HTS,Owner,6722,3866,6722,9029,383,,Gatesville,TX,76528,2514 South State Highway 36,,31.42687,-97.715967,,12/20/2015,,Retail,,
No,3/30/2018,"HTS - Mount Vernon,OH",HTS,Owner,6726,3868,6726,9042,381,,Mount Vernon,OH,43050,993 Coshocton Avenue,,40.401558,-82.453594,,11/24/2016,,Retail,,
Yes,,,OUT,,7450-DELETE,,,,,,NORTH OLMSTED,OH,44070,26662 BROOKPARK RD EXTENS,,,,,,,Retail,,
Yes,,,OUT,,7457-DELETE,,,,,,JACKSONVILLE,FL,32224,3555-2 ST JOHN'S BLUFF RD..,,,,,,,Retail,,
No,,"OUT - CUPEY BAJO,PR",OUT,Company,4595,4595,4595,9034,940,,CUPEY BAJO,PR,926,CARR 176 K.M. 0.3,,18.394611,-66.034523,,,,Retail,,
No,,"OUT - Pearl City,HI",OUT,Company,8461,4248,8461,9034,940,,Pearl City,HI,96782,98-600 Kamehameha Highway,,21.392294,-157.961651,,,,Retail,,
No,,"OUT - Albany,NY",OUT,Company,4134,4134,4134,9034,941,,Albany,NY,12205,161 Washington Avenue Ext Space 208,,42.6948,-73.847059,,,,Retail,,
No,,"OUT - NEWINGTON,CT",OUT,Company,4324,4324,4324,9034,941,,NEWINGTON,CT,06111,65 HOLMES RD,,41.709073,-72.743871,,,,Retail,,
No,,"OUT - VOORHEES,NJ",OUT,Company,4601,4601,4601,9034,941,,VOORHEES,NJ,08043,332 S BURNT MILL RD,,39.851788,-75.007771,,,,Retail,,
No,,"OUT - FALL RIVER,MA",OUT,Company,4823,4823,4823,9034,941,,FALL RIVER,MA,02721,133 MARIANO S BISHOP BLVD,,41.674196,-71.16299,,12/13/2015,,Retail,,
No,,"OUT - Queens Village,NY",OUT,Company,5296,5296,5296,9034,941,,Queens Village,NY,11427,22005 Hillside Avenue,,40.730706,-73.744785,,,,Retail,,
No,,"OUT - WEST ORANGE,NJ",OUT,Company,5361,5361,5361,9034,941,,WEST ORANGE,NJ,07052,495 PROSPECT AVE #11,Suite 11,40.793559,-74.256444,,,,Retail,,
No,,"OUT - HOLYOKE,MA",OUT,Company,7424,7424,7424,9034,941,,HOLYOKE,MA,01040,2209 NORTH HAMPTON STREET,,42.184064,-72.633003,,12/13/2015,,Retail,,
No,,"OUT - WEST HAVEN,CT",OUT,Company,7633,7633,7633,9034,941,,WEST HAVEN,CT,06516,190A FRONTAGE ROAD,,41.268919,-72.970803,,,,Retail,,
No,,"OUT - Shrewsbury,MA",OUT,Company,8286,4113,8286,9034,941,,Shrewsbury,MA,01545,1000 Boston Turnpike,,42.279907,-71.67576,,12/13/2015,,Retail,,
No,,"OUT - Plainfield,NJ",OUT,Company,9696,9696,9696,9034,941,,Plainfield,NJ,07060,1701 US HIGHWAY 22,,40.651301,-74.408438,,,,Retail,,
No,,"OUT - Newton,NJ",OUT,Company,9790,9790,9790,9034,941,,Newton,NJ,07860,13 Hampton House Road,,41.069766,-74.743849,,,,Retail,,
No,,"OUT - CHERRY HILL,NJ",OUT,Company,9963,9963,9963,9034,941,,CHERRY HILL,NJ,08002,2232 RTE 70 WEST STE C,Suite C,39.92525,-75.042702,,,,Retail,,
No,,"OUT - Daytona Beach,FL",OUT,Company,4015,4015,4015,9034,943,,Daytona Beach,FL,32114,1415 S Nova Road,,29.179157,-81.027153,,12/13/2015,,Retail,,
No,,"OUT - Pensacola,FL",OUT,Company,4058,4058,4058,9034,943,,Pensacola,FL,32504,6235 N Davis Highway,Suite 101,30.488394,-87.225245,,,,Retail,,
No,,"OUT - Clearwater,FL",OUT,Company,4185,4185,4185,9034,943,,Clearwater,FL,33760,5251 110th Avenue N,Suite 120,27.873296,-82.706222,,12/13/2015,,Retail,,
No,,"OUT - St Petersburg,FL",OUT,Company,4335,4335,4335,9034,943,,St Petersburg,FL,33709,4600 Park Street N,,27.813603,-82.754546,,12/13/2015,,Retail,,
No,,"OUT - Winter Park,FL",OUT,Company,4345,4345,4345,9034,943,,Winter Park,FL,32792,3825 Forsyth Road,,28.601604,-81.29606,,12/13/2015,,Retail,,
No,,"OUT - West Palm Beach,FL",OUT,Company,4526,4526,4526,9034,943,,West Palm Beach,FL,33415,4560 Forest Hill Boulevard,,26.650094,-80.113532,,12/13/2015,,Retail,,
No,,"OUT - Tampa,FL",OUT,Company,6052,6052,6052,9034,943,,Tampa,FL,33604,8245B North Florida Avenue,,28.022996,-82.45796,,12/13/2015,,Retail,,
No,,"OUT - JACKSONVILLE,FL",OUT,Company,7457,7457,7457,9034,943,,JACKSONVILLE,FL,32224,3555-2 ST JOHN'S BLUFF RD,,30.283348,-81.52436,,12/13/2015,,Retail,,
No,,"OUT - Jacksonville,FL",OUT,Company,8412,4205,8412,9034,943,,Jacksonville,FL,32223,11111 San Jose Boulevard.,Suite 1,30.173508,-81.626743,,12/13/2015,,Retail,,
No,,"OUT - Medley,FL",OUT,Company,8495,4481,8495,9034,943,,Medley,FL,33166,8090 NW 77th Court,,25.848254,-80.323636,,12/13/2015,,Retail,,
No,,"OUT - Fayetteville,NC",OUT,Company,4268,4268,4268,9034,945,,Fayetteville,NC,28304,1240 Ireland Drive,,35.041561,-78.948025,,,,Retail,,
No,,"OUT - Knoxville,TN",OUT,Company,4761,4761,4761,9034,945,,Knoxville,TN,37922,9630 Kingston Pike,,35.905789,-84.10635,,,,Retail,,
No,,"OUT - Hixson,TN",OUT,Company,5264,5264,5264,9034,945,,Hixson,TN,37343,5450 Highway 153,Suite 100,35.139663,-85.245787,,12/13/2015,,Retail,,
No,,"OUT - Greenville,SC",OUT,Company,7533,7533,7533,9034,945,,Greenville,SC,29607,1117 Woodruff Road,Suite K.,34.831787,-82.302987,,2/15/2015,,Retail,,
No,,"OUT - Morrow,GA",OUT,Company,7556,7556,7556,9034,945,,Morrow,GA,30260,1915 Mount Zion Road,,33.566209,-84.328791,,12/13/2015,,Retail,,
No,,"OUT - Charlotte,NC",OUT,Franchise,7564,7564,7564,9034,945,,Charlotte,NC,28273,9571 South Boulevard,,35.103578,-80.877458,,2/15/2015,,Retail,,
No,,"OUT - Charleston,SC",OUT,Company,7604,7604,7604,9034,945,,Charleston,SC,29418,5101 Ashley Phosphate Road,,32.915373,-80.100173,,,,Retail,,
No,,"OUT - Marietta,GA",OUT,Company,7612,7612,7612,9034,945,,Marietta,GA,30062,1140 Roswell Road SE,,33.949723,-84.51801,,12/13/2015,,Retail,,
No,,"OUT - Tucker,GA",OUT,Company,8470,4275,8470,9034,945,,Tucker,GA,30084,2301-A Mt Industrial Boulevard,,33.853118,-84.198725,,12/13/2015,,Retail,,
No,,"OUT - Nashville,TN",OUT,Company,8487,4356,8487,9034,945,,Nashville,TN,37204,642 Thompson Lane,,36.112207,-86.755355,,12/13/2015,,Retail,,
No,,"OUT - Lawrenceville,GA",OUT,Company,9111,9111,9111,9034,945,,Lawrenceville,GA,30043,5900 Sugarloaf Parkway,,33.981146,-84.082134,,,,Retail,,
No,,"OUT - Birmingham,AL",OUT,Company,9866,9866,9866,9034,945,,Birmingham,AL,35209,251 Lakeshore Parkway,,33.444877,-86.824405,,,,Retail,,
No,,"OUT - Raleigh,NC",OUT,Franchise,9876,9876,9876,9034,945,,Raleigh,NC,27603,4300 Fayetteville Road,,35.721395,-78.656839,,2/15/2015,,Retail,,
No,,"OUT - Concord,NC",OUT,Franchise,9974,9974,9974,9034,945,,Concord,NC,28027,545 Concord Parkway N,,35.411669,-80.615587,,2/15/2015,,Retail,,
No,,"OUT - Appleton,WI",OUT,Company,4132,4132,4132,9034,946,,Appleton,WI,54914,4635 West College Avenue,,44.260314,-88.474318,,,,Retail,,
No,,"OUT - Germantown,WI",OUT,,4468,4468,4468,9034,946,,Germantown,WI,53022,N 96 W 18650 Country Line Rd,,,,,,,Retail,,
No,,"OUT - Wauwatosa,WI",OUT,Company,4583,4583,4583,9034,946,,Wauwatosa,WI,53222,3203 N Mayfair Road,,43.077284,-88.049857,,,,Retail,,
No,,"OUT - Darien,IL",OUT,Company,4606,4606,4606,9034,946,,Darien,IL,60561,7415 S Cass Avenue,,41.75286,-87.972069,,1/31/2016,,Retail,,
No,,"OUT - Coon Rapids,MN",OUT,Company,4611,4611,4611,9034,946,,Coon Rapids,MN,55433,141 85th Avenue NW,,45.125335,-93.270135,,,,Retail,,
No,,"OUT - Portage,IN",OUT,Company,4790,4790,4790,9034,946,,Portage,IN,46368,6169 US Route 6,,41.547977,-87.176307,,1/31/2016,,Retail,,
No,,"OUT - Mchenry,IL",OUT,Company,5207,5207,5207,9034,946,,Mchenry,IL,60050,1750 N Richmond Road,,42.351797,-88.265417,,,,Retail,,
No,,"OUT - Streamwood,IL",OUT,Company,5292,5292,5292,9034,946,,Streamwood,IL,60107,1040 S Barrington Road,,42.011503,-88.14705,,,,Retail,,
No,,"OUT - Melrose Park,IL",OUT,Company,5640,5640,5640,9034,946,,Melrose Park,IL,60160,2065 George Street,,41.911505,-87.847224,,,,Retail,,
No,,"OUT - Cudahy,WI",OUT,Company,7562,7562,7562,9034,946,,Cudahy,WI,53110,6045 S Packard Avenue,,42.93459,-87.862552,,,,Retail,,
No,,"OUT - Bridgeview,IL",OUT,Company,7590,7590,7590,9034,946,,Bridgeview,IL,60455,7333 West 79th Street,,41.74699,-87.802837,,,,Retail,,
No,,"OUT - Naperville,IL",OUT,Company,9670,9670,9670,9034,946,,Naperville,IL,60540,540 S Highway 59,,41.759487,-88.201921,,,,Retail,,
No,,"OUT - Tinley Park,IL",OUT,Company,9756,9756,9756,9034,946,,Tinley Park,IL,60477,16040 S Harlem Avenue,,41.600189,-87.796496,,7/2/2017,,Retail,,
No,,"OUT - McAllen,TX",OUT,Company,1916,1916,1916,9034,947,,McAllen,TX,78503,700 E Expy 83,,26.185962,-98.213866,,,,Retail,,
No,,"OUT - Kansas City,MO",OUT,Company,4001,4001,4001,9034,947,,Kansas City,MO,64120,3632 E Front Street,,39.132348,-94.537382,,6/11/2017,,Retail,,
No,,"OUT - Lake Charles,LA",OUT,Company,4012,4012,4012,9034,947,,Lake Charles,LA,70601,3230 Gerstner Memorial Drive,,30.199801,-93.182127,,,,Retail,,
No,6/30/2017,"OUT - Lafayette,LA",OUT,,4657,4657,4657,9034,947,,Lafayette,LA,70501,"2001 NW Evangeline Thruway, Suite 200",,,,,,,Retail,,
No,,"OUT - San Antonio,TX",OUT,Company,7487,7487,7487,9034,947,,San Antonio,TX,78238,6157 NW Loop 410,,29.472341,-98.616105,,,,Retail,,
No,,"OUT - Lenexa,KS",OUT,Company,9112,9112,9112,9034,947,,Lenexa,KS,66219,8540 Mauer Road,,38.973176,-94.772962,,6/11/2017,,Retail,,
No,,"OUT - Wichita,KS",OUT,Company,9881,9881,9881,9034,947,,Wichita,KS,67226,3535 N Rock Road,,37.747427,-97.247226,,,,Retail,,
No,,"OUT - San Antonio,TX",OUT,Company,9897,9897,9897,9034,947,,San Antonio,TX,78209,820 Rector Drive East,Suite 120,29.515892,-98.480227,,,,Retail,,
No,,"OUT - Webster,TX",OUT,Franchise,4068,4068,4068,9034,947,,Webster,TX,77598,20750 Gulf Freeway,,29.524311,-95.130563,,,,Retail,,
No,,"OUT - Spring,TX",OUT,Franchise,7818,7818,7818,9034,947,,Spring,TX,77373,19750 IH-45 N,,30.050929,-95.428062,,1/21/2013,,Retail,,
No,,"OUT - Houston,TX",OUT,Franchise,8234,4057,8234,9034,947,,Houston,TX,77023,5901 Griggs Road,Suite A,29.698773,-95.325252,,2/24/2013,,Retail,,
No,,"OUT - West Houston,TX",OUT,Franchise,9411,9411,9411,9034,947,,West Houston,TX,77077,11687 Westheimer Road,,29.734451,-95.583607,,2/3/2013,,Retail,,
No,,"OUT - Portage,MI",OUT,Company,4032,4032,4032,9034,949,,Portage,MI,49024,669 Mall Drive,,42.223612,-85.596315,,,,Retail,,
No,,"OUT - Lansing,MI",OUT,Company,4073,4073,4073,9034,949,,Lansing,MI,48917,810 S Waverly Road,,42.725327,-84.605361,,,,Retail,,
No,,"OUT - Holland,OH",OUT,Company,4076,4076,4076,9034,949,,Holland,OH,43528,6645 Airport Highway,,41.61154,-83.700448,,,,Retail,,
No,,"OUT - Fenton,MO",OUT,Company,4619,4619,4619,9034,949,,Fenton,MO,63026,639 Gravois Bluff Boulevard,,38.507955,-90.435452,,6/11/2017,,Retail,,
No,,"OUT - Reynoldsburg,OH",OUT,Company,5060,5060,5060,9034,949,,Reynoldsburg,OH,43068,2885 Gender Road,,39.922134,-82.829458,,,,Retail,,
No,,"OUT - Livonia,MI",OUT,Company,5230,5230,5230,9034,949,,Livonia,MI,48150,12001 Sears Street,,42.374399,-83.347206,,,,Retail,,
No,,"OUT - Kettering,OH",OUT,Company,5233,5233,5233,9034,949,,Kettering,OH,45420,2000 E. Dorothy Lane,,39.701356,-84.127037,,,,Retail,,
No,,"OUT - FAIRVIEW HEIGHTS,IL",OUT,Company,7322,7322,7322,9034,949,,FAIRVIEW HEIGHTS,IL,62208,55 LUDWIG DR SPACE 55,,38.602455,-89.989677,,,,Retail,,
No,,"OUT - Taylor,MI",OUT,Franchise,7561,7561,7561,9034,949,,Taylor,MI,48180,9860 Telegraph Road,,42.234322,-83.271441,,4/5/2015,,Retail,,
No,,"OUT - Cincinnati,OH",OUT,Company,7601,7601,7601,9034,949,,Cincinnati,OH,45251,10200 Colerain Avenue,Suite 11,39.261293,-84.600386,,,,Retail,,
No,,"OUT - Florence,KY",OUT,Company,7611,7611,7611,9034,949,,Florence,KY,41042,51 Spiral Drive,,39.012342,-84.641579,,,,Retail,,
No,,"OUT - Speedway,IN",OUT,Company,8279,4100,8279,9034,949,,Speedway,IN,46224,6022 Crawfordsville Road,,39.800505,-86.265745,,,,Retail,,
No,,"OUT - Novi,MI",OUT,Company,9062,9062,9062,9034,949,,Novi,MI,48377,44075 W 12 Mile Road,,42.495213,-83.485779,,,,Retail,,
No,,"OUT - Huber Heights,OH",OUT,Company,9603,9603,9603,9034,949,,Huber Heights,OH,45424,8284 Troy Pike,,39.875896,-84.134572,,,,Retail,,
No,,"OUT - Rancho Cordova,CA",OUT,Company,4618,4618,4618,9034,950,,Rancho Cordova,CA,95670,10379 Folsom Boulevard,,38.588593,-121.304166,,12/13/2015,,Retail,,
No,,"OUT - Modesto,CA",OUT,Company,4684,4684,4684,9034,950,,Modesto,CA,95350,1800 Prescott Road,Suite J,37.672237,-121.030796,,,,Retail,,
No,,"OUT - Milpitas,CA",OUT,Company,4697,4697,4697,9034,950,,Milpitas,CA,95035,870 Great Mall Drive,,37.41666,-121.89654,,12/13/2015,,Retail,,
No,,"OUT - Las Vegas,NV",OUT,Company,4989,4989,4989,9034,950,,Las Vegas,NV,89130,4854 West Lone Mountain Road,,36.24818,-115.208701,,,,Retail,,
No,,"OUT - San Leandro,CA",OUT,Company,8346,4158,8346,9034,950,,San Leandro,CA,94577,1936 W Avenue 140th,,37.69959,-122.167342,,12/13/2015,,Retail,,
No,,"OUT - Fresno,CA",OUT,Company,9059,9059,9059,9034,950,,Fresno,CA,93722,4150 Shaw Avenue,,36.809083,-119.866322,,,,Retail,,
No,,"OUT - Sacramento,CA",OUT,Company,9229,9229,9229,9034,950,,Sacramento,CA,95815,1200 Blumenfeld Drive,Suite C,38.602887,-121.439095,,12/13/2015,,Retail,,
No,,"OUT - Sparks,NV",OUT,Company,9486,9486,9486,9034,950,,Sparks,NV,89431,350 Glendale Avenue,Suite 100,39.528139,-119.747546,,,,Retail,,
No,,"OUT - Hayward,CA",OUT,Company,9497,9497,9497,9034,950,,Hayward,CA,94545,680 W Winton Avenue,,37.654552,-122.102466,,12/13/2015,,Retail,,
No,,"OUT - Henderson,NV",OUT,Company,9849,9849,9849,9034,950,,Henderson,NV,89014-6611,1437 W Sunset Rd,,35.999979,-115.108701,,,,Retail,,
No,,"OUT - Amarillo,TX",OUT,Company,4025,4025,4025,9034,951,,Amarillo,TX,79121,7302 SW 34th Avenue,,35.177563,-101.921181,,,,Retail,,
No,,"OUT - Grapevine,TX",OUT,Franchise,4486,4486,4486,9034,951,,Grapevine,TX,76051,3000 Grapevine Mills Parkway,Suite 117,32.966161,-97.042503,,12/15/2013,,Retail,,
No,,"OUT - Carrollton,TX",OUT,Franchise,4617,4617,4617,9034,951,,Carrollton,TX,75006,1215 Marsh Lane,Suite 180,32.956253,-96.8566,,1/26/2014,,Retail,,
No,,"OUT - Mesquite,TX",OUT,Franchise,4650,4650,4650,9034,951,,Mesquite,TX,75150,1418 N Town East Boulevard,Suite 100,32.80972,-96.619066,,1/26/2014,,Retail,,
No,,"OUT - Dallas,TX",OUT,Franchise,4831,4831,4831,9034,951,,Dallas,TX,75240,14060 Dallas Parkway,,32.938679,-96.820695,,,,Retail,,
No,,"OUT - Arlington,TX",OUT,Franchise,7631,7631,7631,9034,951,,Arlington,TX,76016,401 Southwest Plaza,Suite 105,32.676717,-97.200127,,12/15/2013,,Retail,,
No,,"OUT - Fort Worth,TX",OUT,Franchise,7920,7920,7920,9034,951,,Fort Worth,TX,76116,1265 Town Square Drive,,32.74726,-97.433571,,12/15/2013,,Retail,,
